id,company_id,title,content_summary,source_url,source_name,published_at,sentiment_score,relevance_score,is_digital_related,crawled_at
3403,265,龙铭鑫 - 人员信息个人图谱 - 爱企查,,https://aiqicha.baidu.com/person/personrelational?personId=fbfeb6efd0224e6f11f0fa0563a8fb76,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.668227
3404,265,努力做党和人民信赖的好医生,,https://www.toutiao.com/article/7675625875580142115/,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.668227
3405,265,许家印一审被判无期,,"https://www.toutiao.com/trending/7675958432151601190/?category_name=topic_innerflow&original_source=&traffic_source=&style_id=40131&topic_id=7675958432151601190&event_type=hot_board&log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""2"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675958432151601190"",""hot_board_impr_id"":""20260820145546214FD88FA99F86524A5D"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""许家印一审被判无期""}&rank=",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.668227
4098,339,暑期市场释放“热”动能,,https://www.toutiao.com/article/7675735917080707638?original_source=&traffic_source=,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.9994
2698,1,武汉斗鱼鱼乐网络科技有限公司-企业信息,,https://aiqicha.baidu.com/cbae/tr?headto=https%3A%2F%2Faiqicha.baidu.com%2Fdetail%2Fcompinfo%3Fpid%3DxlTM-TogKuTwlSSQGFMf5cvlwP%2ApyYZylgmd%26pd%3Daen%26from%3Dps%26query%3D%25E6%25AD%25A6%25E6%25B1%2589%2520%25E6%25AD%25A6%25E6%25B1%2589%25E6%2596%2597%25E9%25B1%25BC%25E7%25BD%2591%25E7%25BB%259C%25E7%25A7%2591%25E6%258A%2580%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2699,1,武汉市_百度百科,"1983年8月19日 · 武汉市,简称“汉”,别称“江城”,湖北省辖地级市、省会,中部六省唯一的副省级市、超大城市,国务院批复确定的中国中 …",https://baike.baidu.com/item/%E6%AD%A6%E6%B1%89%E5%B8%82/195165,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2700,1,Wuhan -武汉市人民政府门户网站,"6 小时之前 · “机遇中国·发现武汉”国际传播研讨会举行,武汉国际传播专家智库和联盟成立 全市首单区级公共数据产品成功交易,像网购一样“ …",https://www.wuhan.gov.cn/,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2701,1,武汉市概况 -武汉市人民政府门户网站 - Wuhan,"2025年11月17日 · 根据武汉市第七次人口普查结果,全市人口来自56个民族,其中,少数民族55个,共18.46万人,占全市总人口的1.48％, …",https://www.wuhan.gov.cn/zjwh/whgk/202004/t20200414_999422.shtml,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2702,1,2025武汉旅游攻略:一年去了6次武汉!全都是避坑大实话 ...,"2025年11月12日 · 武汉真的是一座来了就不想走的城市! 武汉过早、赏秋简直不要太惬意! 拿着这份超全攻略打卡回来,熬夜给大家整理出这 …",https://zhuanlan.zhihu.com/p/1971953494568173847,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2703,1,斗鱼,,https://www.douyu.com/cms/about/about_us.html,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2704,1,努力做党和人民信赖的好医生,,https://www.toutiao.com/article/7675625875580142115/,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
